PR_RESPON,PR_DONVI,P_ORGANIZATION_CODE,PR_FROMDATE,PR_TODATE,PR_TYPE,P_USER,COMPANY_NAME,TEN_DV,P_FROMDATE,P_TODATE,MAY,TEN_MAY,KHO,ITEM_NO,ITEM_NAME,LOT_NUMBER,UOM,DON_GIA,QTY,AMOUNT,REASON,COMMENTS,TRX_DATE,KHUVUC,SO_CTG
,,,,,,,,FAC-K Factory K,,,,,,,,,,,,100548102.29,XVT-Xuất vật tư sản xuất,,30/06/2024,30101-Khu vực văn phòng,
,,,,,,,,FAC-K Factory K,,,,,,,,,,,,130924013.06,XVT-Xuất vật tư sản xuất,,30/06/2024,40101-Khu vực bảo trì,
,,,,,,,,FAC-K Factory K,,,,,,,,,,,,122803486.82,XVT-Xuất vật tư sản xuất,,30/06/2024,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-K Factory K,,,,,,,,,,,,28455389.08,XVT-Xuất vật tư sản xuất,,30/06/2024,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-K Factory K,,,,,,,,,,,,110691469.52,XVT-Xuất vật tư sản xuất,,30/06/2024,70101-Khu vực lò hơi,
,,,,,,,,FAC-K Factory K,,,,,,,,,,,,45468412.62,XVT-Xuất vật tư sản xuất,,30/06/2024,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-L Factory L,,,,,,,,,,,,15529356.8,XVT-Xuất vật tư sản xuất,,30/06/2024,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-L Factory L,,,,,,,,,,,,49290918.54,XVT-Xuất vật tư sản xuất,,30/06/2024,10201-Khu vực đóng gói,
,,,,,,,,FAC-L Factory L,,,,,,,,,,,,69945940.17,XVT-Xuất vật tư sản xuất,,30/06/2024,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-L Factory L,,,,,,,,,,,,43629448.52,XVT-Xuất vật tư sản xuất,,30/06/2024,20101-Khu vực tiện ích,
,,,,,,,,FAC-L Factory L,,,,,,,,,,,,122865464.19,XVT-Xuất vật tư sản xuất,,30/06/2024,30101-Khu vực văn phòng,
,,,,,,,,FAC-L Factory L,,,,,,,,,,,,51799244.45,XVT-Xuất vật tư sản xuất,,30/06/2024,40101-Khu vực bảo trì,
,,,,,,,,FAC-L Factory L,,,,,,,,,,,,101417440.59,XVT-Xuất vật tư sản xuất,,30/06/2024,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-L Factory L,,,,,,,,,,,,57595411.87,XVT-Xuất vật tư sản xuất,,30/06/2024,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-L Factory L,,,,,,,,,,,,32965540.56,XVT-Xuất vật tư sản xuất,,30/06/2024,70101-Khu vực lò hơi,
,,,,,,,,FAC-L Factory L,,,,,,,,,,,,31544909.21,XVT-Xuất vật tư sản xuất,,30/06/2024,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-M Factory M,,,,,,,,,,,,95096726.84,XVT-Xuất vật tư sản xuất,,30/06/2024,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-M Factory M,,,,,,,,,,,,80887552.54,XVT-Xuất vật tư sản xuất,,30/06/2024,10201-Khu vực đóng gói,
,,,,,,,,FAC-M Factory M,,,,,,,,,,,,143910486.63,XVT-Xuất vật tư sản xuất,,30/06/2024,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-M Factory M,,,,,,,,,,,,123705236.05,XVT-Xuất vật tư sản xuất,,30/06/2024,20101-Khu vực tiện ích,
,,,,,,,,FAC-M Factory M,,,,,,,,,,,,11745993.4,XVT-Xuất vật tư sản xuất,,30/06/2024,30101-Khu vực văn phòng,
,,,,,,,,FAC-M Factory M,,,,,,,,,,,,147311213.75,XVT-Xuất vật tư sản xuất,,30/06/2024,40101-Khu vực bảo trì,
,,,,,,,,FAC-M Factory M,,,,,,,,,,,,138049782.28,XVT-Xuất vật tư sản xuất,,30/06/2024,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-M Factory M,,,,,,,,,,,,34782695.69,XVT-Xuất vật tư sản xuất,,30/06/2024,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-M Factory M,,,,,,,,,,,,91094129.85,XVT-Xuất vật tư sản xuất,,30/06/2024,70101-Khu vực lò hơi,
,,,,,,,,FAC-M Factory M,,,,,,,,,,,,141994355.06,XVT-Xuất vật tư sản xuất,,30/06/2024,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-A Factory A,,,,,,,,,,,,51806098.54,XVT-Xuất vật tư sản xuất,,31/07/2024,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-A Factory A,,,,,,,,,,,,110192429.64,XVT-Xuất vật tư sản xuất,,31/07/2024,10201-Khu vực đóng gói,
,,,,,,,,FAC-A Factory A,,,,,,,,,,,,121435754.37,XVT-Xuất vật tư sản xuất,,31/07/2024,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-A Factory A,,,,,,,,,,,,89443022.69,XVT-Xuất vật tư sản xuất,,31/07/2024,20101-Khu vực tiện ích,
,,,,,,,,FAC-A Factory A,,,,,,,,,,,,94078330.62,XVT-Xuất vật tư sản xuất,,31/07/2024,30101-Khu vực văn phòng,
,,,,,,,,FAC-A Factory A,,,,,,,,,,,,81088811.59,XVT-Xuất vật tư sản xuất,,31/07/2024,40101-Khu vực bảo trì,
,,,,,,,,FAC-A Factory A,,,,,,,,,,,,124019989.02,XVT-Xuất vật tư sản xuất,,31/07/2024,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-A Factory A,,,,,,,,,,,,32009166.38,XVT-Xuất vật tư sản xuất,,31/07/2024,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-A Factory A,,,,,,,,,,,,8786538.47,XVT-Xuất vật tư sản xuất,,31/07/2024,70101-Khu vực lò hơi,
,,,,,,,,FAC-A Factory A,,,,,,,,,,,,94331894.2,XVT-Xuất vật tư sản xuất,,31/07/2024,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-B Factory B,,,,,,,,,,,,37367962.3,XVT-Xuất vật tư sản xuất,,31/07/2024,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-B Factory B,,,,,,,,,,,,91110610.76,XVT-Xuất vật tư sản xuất,,31/07/2024,10201-Khu vực đóng gói,
,,,,,,,,FAC-B Factory B,,,,,,,,,,,,132061859.72,XVT-Xuất vật tư sản xuất,,31/07/2024,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-B Factory B,,,,,,,,,,,,102759153.99,XVT-Xuất vật tư sản xuất,,31/07/2024,20101-Khu vực tiện ích,
,,,,,,,,FAC-B Factory B,,,,,,,,,,,,71468465.47,XVT-Xuất vật tư sản xuất,,31/07/2024,30101-Khu vực văn phòng,
,,,,,,,,FAC-B Factory B,,,,,,,,,,,,120937234.25,XVT-Xuất vật tư sản xuất,,31/07/2024,40101-Khu vực bảo trì,
,,,,,,,,FAC-B Factory B,,,,,,,,,,,,20812228.82,XVT-Xuất vật tư sản xuất,,31/07/2024,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-B Factory B,,,,,,,,,,,,112616581.73,XVT-Xuất vật tư sản xuất,,31/07/2024,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-B Factory B,,,,,,,,,,,,39106585.73,XVT-Xuất vật tư sản xuất,,31/07/2024,70101-Khu vực lò hơi,
,,,,,,,,FAC-B Factory B,,,,,,,,,,,,19480540.47,XVT-Xuất vật tư sản xuất,,31/07/2024,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,31081638.1,XVT-Xuất vật tư sản xuất,,31/07/2024,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,36218001.1,XVT-Xuất vật tư sản xuất,,31/07/2024,10201-Khu vực đóng gói,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,15152606.26,XVT-Xuất vật tư sản xuất,,31/07/2024,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,16137748.98,XVT-Xuất vật tư sản xuất,,31/07/2024,20101-Khu vực tiện ích,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,39355049.9,XVT-Xuất vật tư sản xuất,,31/07/2024,30101-Khu vực văn phòng,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,138613888.5,XVT-Xuất vật tư sản xuất,,31/07/2024,40101-Khu vực bảo trì,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,77942792.49,XVT-Xuất vật tư sản xuất,,31/07/2024,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,55994625.22,XVT-Xuất vật tư sản xuất,,31/07/2024,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,156391712.0,XVT-Xuất vật tư sản xuất,,31/07/2024,70101-Khu vực lò hơi,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,91820978.08,XVT-Xuất vật tư sản xuất,,31/07/2024,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,62893872.38,XVT-Xuất vật tư sản xuất,,31/07/2024,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,98412950.18,XVT-Xuất vật tư sản xuất,,31/07/2024,10201-Khu vực đóng gói,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,32152850.09,XVT-Xuất vật tư sản xuất,,31/07/2024,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,34502282.39,XVT-Xuất vật tư sản xuất,,31/07/2024,20101-Khu vực tiện ích,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,18734930.27,XVT-Xuất vật tư sản xuất,,31/07/2024,30101-Khu vực văn phòng,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,109401194.15,XVT-Xuất vật tư sản xuất,,31/07/2024,40101-Khu vực bảo trì,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,110400869.21,XVT-Xuất vật tư sản xuất,,31/07/2024,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,128340268.99,XVT-Xuất vật tư sản xuất,,31/07/2024,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,56341813.73,XVT-Xuất vật tư sản xuất,,31/07/2024,70101-Khu vực lò hơi,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,167985535.86,XVT-Xuất vật tư sản xuất,,31/07/2024,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,91840558.08,XVT-Xuất vật tư sản xuất,,31/07/2024,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,83524943.56,XVT-Xuất vật tư sản xuất,,31/07/2024,10201-Khu vực đóng gói,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,19295609.45,XVT-Xuất vật tư sản xuất,,31/07/2024,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,25819037.21,XVT-Xuất vật tư sản xuất,,31/07/2024,20101-Khu vực tiện ích,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,125808313.19,XVT-Xuất vật tư sản xuất,,31/07/2024,30101-Khu vực văn phòng,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,9638273.23,XVT-Xuất vật tư sản xuất,,31/07/2024,40101-Khu vực bảo trì,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,41340732.94,XVT-Xuất vật tư sản xuất,,31/07/2024,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,20029519.01,XVT-Xuất vật tư sản xuất,,31/07/2024,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,80324614.71,XVT-Xuất vật tư sản xuất,,31/07/2024,70101-Khu vực lò hơi,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,61571380.51,XVT-Xuất vật tư sản xuất,,31/07/2024,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,92519335.91,XVT-Xuất vật tư sản xuất,,31/07/2024,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,138185840.24,XVT-Xuất vật tư sản xuất,,31/07/2024,10201-Khu vực đóng gói,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,164557154.93,XVT-Xuất vật tư sản xuất,,31/07/2024,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,39785505.3,XVT-Xuất vật tư sản xuất,,31/07/2024,20101-Khu vực tiện ích,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,23956213.1,XVT-Xuất vật tư sản xuất,,31/07/2024,30101-Khu vực văn phòng,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,67015502.67,XVT-Xuất vật tư sản xuất,,31/07/2024,40101-Khu vực bảo trì,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,142878993.84,XVT-Xuất vật tư sản xuất,,31/07/2024,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,112548971.99,XVT-Xuất vật tư sản xuất,,31/07/2024,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,16246257.63,XVT-Xuất vật tư sản xuất,,31/07/2024,70101-Khu vực lò hơi,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,31925033.81,XVT-Xuất vật tư sản xuất,,31/07/2024,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,63058348.03,XVT-Xuất vật tư sản xuất,,31/07/2024,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,107416167.16,XVT-Xuất vật tư sản xuất,,31/07/2024,10201-Khu vực đóng gói,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,26846048.78,XVT-Xuất vật tư sản xuất,,31/07/2024,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,138261051.73,XVT-Xuất vật tư sản xuất,,31/07/2024,20101-Khu vực tiện ích,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,100287455.48,XVT-Xuất vật tư sản xuất,,31/07/2024,30101-Khu vực văn phòng,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,30374966.31,XVT-Xuất vật tư sản xuất,,31/07/2024,40101-Khu vực bảo trì,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,56143173.76,XVT-Xuất vật tư sản xuất,,31/07/2024,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,50740797.67,XVT-Xuất vật tư sản xuất,,31/07/2024,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,7785834.1,XVT-Xuất vật tư sản xuất,,31/07/2024,70101-Khu vực lò hơi,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,146801050.52,XVT-Xuất vật tư sản xuất,,31/07/2024,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,142106975.73,XVT-Xuất vật tư sản xuất,,31/07/2024,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,50305860.33,XVT-Xuất vật tư sản xuất,,31/07/2024,10201-Khu vực đóng gói,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,60598490.23,XVT-Xuất vật tư sản xuất,,31/07/2024,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,89578168.99,XVT-Xuất vật tư sản xuất,,31/07/2024,20101-Khu vực tiện ích,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,99113786.36,XVT-Xuất vật tư sản xuất,,31/07/2024,30101-Khu vực văn phòng,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,23484797.65,XVT-Xuất vật tư sản xuất,,31/07/2024,40101-Khu vực bảo trì,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,116784827.22,XVT-Xuất vật tư sản xuất,,31/07/2024,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,15428123.52,XVT-Xuất vật tư sản xuất,,31/07/2024,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,14160946.34,XVT-Xuất vật tư sản xuất,,31/07/2024,70101-Khu vực lò hơi,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,136081722.31,XVT-Xuất vật tư sản xuất,,31/07/2024,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,22715423.6,XVT-Xuất vật tư sản xuất,,31/07/2024,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,43113274.38,XVT-Xuất vật tư sản xuất,,31/07/2024,10201-Khu vực đóng gói,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,91527867.95,XVT-Xuất vật tư sản xuất,,31/07/2024,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,90617987.89,XVT-Xuất vật tư sản xuất,,31/07/2024,20101-Khu vực tiện ích,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,127278174.31,XVT-Xuất vật tư sản xuất,,31/07/2024,30101-Khu vực văn phòng,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,51243163.13,XVT-Xuất vật tư sản xuất,,31/07/2024,40101-Khu vực bảo trì,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,79615502.56,XVT-Xuất vật tư sản xuất,,31/07/2024,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,26731104.39,XVT-Xuất vật tư sản xuất,,31/07/2024,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,63785804.22,XVT-Xuất vật tư sản xuất,,31/07/2024,70101-Khu vực lò hơi,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,56822588.49,XVT-Xuất vật tư sản xuất,,31/07/2024,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-J Factory J,,,,,,,,,,,,133753043.18,XVT-Xuất vật tư sản xuất,,31/07/2024,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-J Factory J,,,,,,,,,,,,99452533.69,XVT-Xuất vật tư sản xuất,,31/07/2024,10201-Khu vực đóng gói,
,,,,,,,,FAC-J Factory J,,,,,,,,,,,,64976624.76,XVT-Xuất vật tư sản xuất,,31/07/2024,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-J Factory J,,,,,,,,,,,,7222076.64,XVT-Xuất vật tư sản xuất,,31/07/2024,20101-Khu vực tiện ích,
,,,,,,,,FAC-J Factory J,,,,,,,,,,,,102695960.71,XVT-Xuất vật tư sản xuất,,31/07/2024,30101-Khu vực văn phòng,
,,,,,,,,FAC-J Factory J,,,,,,,,,,,,75560965.3,XVT-Xuất vật tư sản xuất,,31/07/2024,40101-Khu vực bảo trì,
,,,,,,,,FAC-J Factory J,,,,,,,,,,,,6232862.02,XVT-Xuất vật tư sản xuất,,31/07/2024,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-J Factory J,,,,,,,,,,,,159754403.81,XVT-Xuất vật tư sản xuất,,31/07/2024,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-J Factory J,,,,,,,,,,,,143613403.05,XVT-Xuất vật tư sản xuất,,31/07/2024,70101-Khu vực lò hơi,
,,,,,,,,FAC-J Factory J,,,,,,,,,,,,21212623.84,XVT-Xuất vật tư sản xuất,,31/07/2024,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-K Factory K,,,,,,,,,,,,78207609.46,XVT-Xuất vật tư sản xuất,,31/07/2024,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-K Factory K,,,,,,,,,,,,19154165.65,XVT-Xuất vật tư sản xuất,,31/07/2024,10201-Khu vực đóng gói,
,,,,,,,,FAC-K Factory K,,,,,,,,,,,,25349709.55,XVT-Xuất vật tư sản xuất,,31/07/2024,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-K Factory K,,,,,,,,,,,,111111584.13,XVT-Xuất vật tư sản xuất,,31/07/2024,20101-Khu vực tiện ích,
,,,,,,,,FAC-K Factory K,,,,,,,,,,,,57620082.58,XVT-Xuất vật tư sản xuất,,31/07/2024,30101-Khu vực văn phòng,
,,,,,,,,FAC-K Factory K,,,,,,,,,,,,77743628.19,XVT-Xuất vật tư sản xuất,,31/07/2024,40101-Khu vực bảo trì,
,,,,,,,,FAC-K Factory K,,,,,,,,,,,,152704855.87,XVT-Xuất vật tư sản xuất,,31/07/2024,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-K Factory K,,,,,,,,,,,,112505424.51,XVT-Xuất vật tư sản xuất,,31/07/2024,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-K Factory K,,,,,,,,,,,,102818157.74,XVT-Xuất vật tư sản xuất,,31/07/2024,70101-Khu vực lò hơi,
,,,,,,,,FAC-K Factory K,,,,,,,,,,,,46214781.57,XVT-Xuất vật tư sản xuất,,31/07/2024,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-L Factory L,,,,,,,,,,,,11846027.31,XVT-Xuất vật tư sản xuất,,31/07/2024,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-L Factory L,,,,,,,,,,,,74874254.04,XVT-Xuất vật tư sản xuất,,31/07/2024,10201-Khu vực đóng gói,
,,,,,,,,FAC-L Factory L,,,,,,,,,,,,112531721.13,XVT-Xuất vật tư sản xuất,,31/07/2024,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-L Factory L,,,,,,,,,,,,100643409.87,XVT-Xuất vật tư sản xuất,,31/07/2024,20101-Khu vực tiện ích,
,,,,,,,,FAC-L Factory L,,,,,,,,,,,,14745529.47,XVT-Xuất vật tư sản xuất,,31/07/2024,30101-Khu vực văn phòng,
,,,,,,,,FAC-L Factory L,,,,,,,,,,,,28681656.62,XVT-Xuất vật tư sản xuất,,31/07/2024,40101-Khu vực bảo trì,
,,,,,,,,FAC-L Factory L,,,,,,,,,,,,83558293.12,XVT-Xuất vật tư sản xuất,,31/07/2024,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-L Factory L,,,,,,,,,,,,9667081.55,XVT-Xuất vật tư sản xuất,,31/07/2024,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-L Factory L,,,,,,,,,,,,94891136.85,XVT-Xuất vật tư sản xuất,,31/07/2024,70101-Khu vực lò hơi,
,,,,,,,,FAC-L Factory L,,,,,,,,,,,,13088086.66,XVT-Xuất vật tư sản xuất,,31/07/2024,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-M Factory M,,,,,,,,,,,,153931168.18,XVT-Xuất vật tư sản xuất,,31/07/2024,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-M Factory M,,,,,,,,,,,,52789734.58,XVT-Xuất vật tư sản xuất,,31/07/2024,10201-Khu vực đóng gói,
,,,,,,,,FAC-M Factory M,,,,,,,,,,,,60297002.98,XVT-Xuất vật tư sản xuất,,31/07/2024,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-M Factory M,,,,,,,,,,,,91369727.57,XVT-Xuất vật tư sản xuất,,31/07/2024,20101-Khu vực tiện ích,
,,,,,,,,FAC-M Factory M,,,,,,,,,,,,26601793.71,XVT-Xuất vật tư sản xuất,,31/07/2024,30101-Khu vực văn phòng,
,,,,,,,,FAC-M Factory M,,,,,,,,,,,,108734073.82,XVT-Xuất vật tư sản xuất,,31/07/2024,40101-Khu vực bảo trì,
,,,,,,,,FAC-M Factory M,,,,,,,,,,,,37189875.07,XVT-Xuất vật tư sản xuất,,31/07/2024,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-M Factory M,,,,,,,,,,,,19289032.34,XVT-Xuất vật tư sản xuất,,31/07/2024,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-M Factory M,,,,,,,,,,,,51703342.38,XVT-Xuất vật tư sản xuất,,31/07/2024,70101-Khu vực lò hơi,
,,,,,,,,FAC-M Factory M,,,,,,,,,,,,92191088.68,XVT-Xuất vật tư sản xuất,,31/07/2024,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-A Factory A,,,,,,,,,,,,30869127.03,XVT-Xuất vật tư sản xuất,,31/08/2024,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-A Factory A,,,,,,,,,,,,101936126.18,XVT-Xuất vật tư sản xuất,,31/08/2024,10201-Khu vực đóng gói,
,,,,,,,,FAC-A Factory A,,,,,,,,,,,,99260327.72,XVT-Xuất vật tư sản xuất,,31/08/2024,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-A Factory A,,,,,,,,,,,,12640595.53,XVT-Xuất vật tư sản xuất,,31/08/2024,20101-Khu vực tiện ích,
,,,,,,,,FAC-A Factory A,,,,,,,,,,,,113304585.74,XVT-Xuất vật tư sản xuất,,31/08/2024,30101-Khu vực văn phòng,
,,,,,,,,FAC-A Factory A,,,,,,,,,,,,151591600.81,XVT-Xuất vật tư sản xuất,,31/08/2024,40101-Khu vực bảo trì,
,,,,,,,,FAC-A Factory A,,,,,,,,,,,,96108424.88,XVT-Xuất vật tư sản xuất,,31/08/2024,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-A Factory A,,,,,,,,,,,,128466907.54,XVT-Xuất vật tư sản xuất,,31/08/2024,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-A Factory A,,,,,,,,,,,,22430084.34,XVT-Xuất vật tư sản xuất,,31/08/2024,70101-Khu vực lò hơi,
,,,,,,,,FAC-A Factory A,,,,,,,,,,,,128041332.34,XVT-Xuất vật tư sản xuất,,31/08/2024,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-B Factory B,,,,,,,,,,,,57762708.4,XVT-Xuất vật tư sản xuất,,31/08/2024,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-B Factory B,,,,,,,,,,,,71041873.28,XVT-Xuất vật tư sản xuất,,31/08/2024,10201-Khu vực đóng gói,
,,,,,,,,FAC-B Factory B,,,,,,,,,,,,130719265.49,XVT-Xuất vật tư sản xuất,,31/08/2024,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-B Factory B,,,,,,,,,,,,20564943.09,XVT-Xuất vật tư sản xuất,,31/08/2024,20101-Khu vực tiện ích,
,,,,,,,,FAC-B Factory B,,,,,,,,,,,,139448387.71,XVT-Xuất vật tư sản xuất,,31/08/2024,30101-Khu vực văn phòng,
,,,,,,,,FAC-B Factory B,,,,,,,,,,,,50859819.66,XVT-Xuất vật tư sản xuất,,31/08/2024,40101-Khu vực bảo trì,
,,,,,,,,FAC-B Factory B,,,,,,,,,,,,143402172.86,XVT-Xuất vật tư sản xuất,,31/08/2024,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-B Factory B,,,,,,,,,,,,127968963.84,XVT-Xuất vật tư sản xuất,,31/08/2024,60101-Khu vực xử lý nước thải,
