PERIOD,CodeNM,ITEM,NHÓM,Sản Lượng 23
2023-08-31,FAC-G,03-003,03XXXX,521155.0
2023-08-31,FAC-G,03-005,03XXXX,538725.0
2023-08-31,FAC-G,03-006,03XXXX,343440.0
2023-08-31,FAC-G,03-008,03XXXX,365918.0
2023-08-31,FAC-G,03-009,03XXXX,105953.0
2023-08-31,FAC-G,03-010,03XXXX,331013.0
2023-08-31,FAC-G,03-011,03XXXX,484670.0
2023-08-31,FAC-G,03-012,03XXXX,417145.0
2023-08-31,FAC-G,04-001,04XXXX,476947.0
2023-08-31,FAC-G,04-003,04XXXX,296175.0
2023-08-31,FAC-G,04-004,04XXXX,180047.0
2023-08-31,FAC-G,04-005,04XXXX,226002.0
2023-08-31,FAC-G,04-009,04XXXX,29482.0
2023-08-31,FAC-G,04-011,04XXXX,105570.0
2023-08-31,FAC-G,04-012,04XXXX,477791.0
2023-08-31,FAC-G,04-013,04XXXX,288243.0
2023-08-31,FAC-G,04-014,04XXXX,261045.0
2023-08-31,FAC-G,04-016,04XXXX,95682.0
2023-08-31,FAC-G,04-018,04XXXX,194918.0
2023-08-31,FAC-G,04-019,04XXXX,186349.0
2023-08-31,FAC-G,04-020,04XXXX,30624.0
2023-08-31,FAC-G,04-021,04XXXX,364387.0
2023-08-31,FAC-G,04-022,04XXXX,476270.0
2023-08-31,FAC-G,04-023,04XXXX,372011.0
2023-08-31,FAC-G,04-024,04XXXX,338823.0
2023-08-31,FAC-G,04-025,04XXXX,538527.0
2023-08-31,FAC-G,04-026,04XXXX,198858.0
2023-08-31,FAC-G,04-027,04XXXX,183644.0
2023-08-31,FAC-G,04-029,04XXXX,147008.0
2023-08-31,FAC-G,04-030,04XXXX,44354.0
2023-08-31,FAC-G,04-031,04XXXX,261351.0
2023-08-31,FAC-G,04-032,04XXXX,148585.0
2023-08-31,FAC-G,04-033,04XXXX,199766.0
2023-08-31,FAC-G,04-034,04XXXX,189070.0
2023-08-31,FAC-G,04-036,04XXXX,275765.0
2023-08-31,FAC-G,04-037,04XXXX,164172.0
2023-08-31,FAC-G,04-038,04XXXX,387299.0
2023-08-31,FAC-G,04-039,04XXXX,185600.0
2023-08-31,FAC-G,04-041,04XXXX,461713.0
2023-08-31,FAC-G,04-042,04XXXX,414349.0
2023-08-31,FAC-G,04-043,04XXXX,240362.0
2023-08-31,FAC-G,04-044,04XXXX,443307.0
2023-08-31,FAC-G,04-045,04XXXX,471360.0
2023-08-31,FAC-G,05-001,05XXXX,465677.0
2023-08-31,FAC-G,05-003,05XXXX,429915.0
2023-08-31,FAC-G,05-005,05XXXX,12111.0
2023-08-31,FAC-G,05-007,05XXXX,393347.0
2023-08-31,FAC-G,05-008,05XXXX,203415.0
2023-08-31,FAC-G,05-009,05XXXX,125027.0
2023-08-31,FAC-G,05-011,05XXXX,272278.0
2023-08-31,FAC-G,05-012,05XXXX,138634.0
2023-08-31,FAC-G,05-013,05XXXX,315175.0
2023-08-31,FAC-G,05-014,05XXXX,246532.0
2023-08-31,FAC-G,05-016,05XXXX,381632.0
2023-08-31,FAC-G,05-017,05XXXX,276068.0
2023-08-31,FAC-G,05-018,05XXXX,127814.0
2023-08-31,FAC-G,05-020,05XXXX,445831.0
2023-08-31,FAC-G,06-002,06XXXX,427330.0
2023-08-31,FAC-G,06-003,06XXXX,127602.0
2023-08-31,FAC-G,06-004,06XXXX,447951.0
2023-08-31,FAC-G,06-007,06XXXX,303359.0
2023-08-31,FAC-G,06-008,06XXXX,216725.0
2023-08-31,FAC-G,06-009,06XXXX,107319.0
2023-08-31,FAC-G,06-011,06XXXX,81170.0
2023-08-31,FAC-G,06-012,06XXXX,119620.0
2023-08-31,FAC-G,06-013,06XXXX,32631.0
2023-08-31,FAC-G,06-015,06XXXX,438544.0
2023-08-31,FAC-G,06-016,06XXXX,428960.0
2023-08-31,FAC-G,06-018,06XXXX,291388.0
2023-08-31,FAC-G,07-001,07PROU,528953.0
2023-08-31,FAC-G,07-003,07PROU,271317.0
2023-08-31,FAC-G,07-007,07PROU,143391.0
2023-08-31,FAC-G,07-008,07PROU,405778.0
2023-08-31,FAC-G,07-009,07PROU,297888.0
2023-08-31,FAC-G,07-012,07PROU,437403.0
2023-08-31,FAC-G,07-001,07XXXX,387792.0
2023-08-31,FAC-G,07-002,07XXXX,188028.0
2023-08-31,FAC-G,07-003,07XXXX,192502.0
2023-08-31,FAC-G,07-004,07XXXX,316827.0
2023-08-31,FAC-G,07-006,07XXXX,168807.0
2023-08-31,FAC-G,07-007,07XXXX,495651.0
2023-08-31,FAC-G,07-009,07XXXX,242640.0
2023-08-31,FAC-G,07-010,07XXXX,125060.0
2023-08-31,FAC-G,07-011,07XXXX,119280.0
2023-08-31,FAC-G,07-012,07XXXX,546787.0
2023-08-31,FAC-G,07-013,07XXXX,432666.0
2023-08-31,FAC-G,07-014,07XXXX,328177.0
2023-08-31,FAC-G,07-016,07XXXX,270199.0
2023-08-31,FAC-G,07-017,07XXXX,246785.0
2023-08-31,FAC-G,07-018,07XXXX,187251.0
2023-08-31,FAC-G,07-019,07XXXX,238163.0
2023-08-31,FAC-G,07-020,07XXXX,120907.0
2023-08-31,FAC-G,07-022,07XXXX,280293.0
2023-08-31,FAC-G,08-001,08XXXX,22720.0
2023-08-31,FAC-G,08-002,08XXXX,473180.0
2023-08-31,FAC-G,08-003,08XXXX,432600.0
2023-08-31,FAC-G,08-004,08XXXX,133120.0
2023-08-31,FAC-G,08-007,08XXXX,213544.0
2023-08-31,FAC-G,08-008,08XXXX,406203.0
2023-08-31,FAC-G,08-009,08XXXX,377536.0
2023-08-31,FAC-G,08-011,08XXXX,541466.0
2023-08-31,FAC-G,08-012,08XXXX,86128.0
2023-08-31,FAC-G,08-013,08XXXX,256563.0
2023-08-31,FAC-G,08-016,08XXXX,28210.0
2023-08-31,FAC-H,01-002,01XXXX,344448.0
2023-08-31,FAC-H,01-004,01XXXX,329030.0
2023-08-31,FAC-H,01-005,01XXXX,504611.0
2023-08-31,FAC-H,01-006,01XXXX,348251.0
2023-08-31,FAC-H,01-010,01XXXX,32388.0
2023-08-31,FAC-H,01-011,01XXXX,533348.0
2023-08-31,FAC-H,01-012,01XXXX,68505.0
2023-08-31,FAC-H,01-014,01XXXX,48235.0
2023-08-31,FAC-H,01-015,01XXXX,511928.0
2023-08-31,FAC-H,01-016,01XXXX,175896.0
2023-08-31,FAC-H,01-017,01XXXX,67498.0
2023-08-31,FAC-H,01-018,01XXXX,350769.0
2023-08-31,FAC-H,01-020,01XXXX,471370.0
2023-08-31,FAC-H,01-021,01XXXX,198941.0
2023-08-31,FAC-H,01-023,01XXXX,165856.0
2023-08-31,FAC-H,01-024,01XXXX,176853.0
2023-08-31,FAC-H,01-026,01XXXX,410800.0
2023-08-31,FAC-H,01-027,01XXXX,67426.0
2023-08-31,FAC-H,01-028,01XXXX,536890.0
2023-08-31,FAC-H,01-029,01XXXX,496227.0
2023-08-31,FAC-H,01-030,01XXXX,201251.0
2023-08-31,FAC-H,02-001,02XXXX,399925.0
2023-08-31,FAC-H,02-002,02XXXX,286545.0
2023-08-31,FAC-H,02-003,02XXXX,527122.0
2023-08-31,FAC-H,02-004,02XXXX,301392.0
2023-08-31,FAC-H,02-007,02XXXX,137793.0
2023-08-31,FAC-H,02-008,02XXXX,203930.0
2023-08-31,FAC-H,02-009,02XXXX,385004.0
2023-08-31,FAC-H,02-010,02XXXX,33138.0
2023-08-31,FAC-H,02-011,02XXXX,511631.0
2023-08-31,FAC-H,02-013,02XXXX,64497.0
2023-08-31,FAC-H,02-014,02XXXX,300487.0
2023-08-31,FAC-H,02-015,02XXXX,228457.0
2023-08-31,FAC-H,02-016,02XXXX,213078.0
2023-08-31,FAC-H,02-018,02XXXX,148312.0
2023-08-31,FAC-H,02-019,02XXXX,215406.0
2023-08-31,FAC-H,02-020,02XXXX,319449.0
2023-08-31,FAC-H,02-021,02XXXX,553768.0
2023-08-31,FAC-H,02-022,02XXXX,115523.0
2023-08-31,FAC-H,02-023,02XXXX,176955.0
2023-08-31,FAC-H,03-002,03XXXX,480652.0
2023-08-31,FAC-H,03-003,03XXXX,437534.0
2023-08-31,FAC-H,03-006,03XXXX,501293.0
2023-08-31,FAC-H,03-007,03XXXX,308042.0
2023-08-31,FAC-H,03-008,03XXXX,328943.0
2023-08-31,FAC-H,03-009,03XXXX,158686.0
2023-08-31,FAC-H,03-010,03XXXX,568362.0
2023-08-31,FAC-H,03-011,03XXXX,21844.0
2023-08-31,FAC-H,03-012,03XXXX,311228.0
2023-08-31,FAC-H,03-013,03XXXX,30110.0
2023-08-31,FAC-H,04-001,04XXXX,190316.0
2023-08-31,FAC-H,04-002,04XXXX,305984.0
2023-08-31,FAC-H,04-003,04XXXX,222556.0
2023-08-31,FAC-H,04-004,04XXXX,319976.0
2023-08-31,FAC-H,04-005,04XXXX,481849.0
2023-08-31,FAC-H,04-007,04XXXX,512555.0
2023-08-31,FAC-H,04-009,04XXXX,146313.0
2023-08-31,FAC-H,04-010,04XXXX,369097.0
2023-08-31,FAC-H,04-012,04XXXX,83454.0
2023-08-31,FAC-H,04-014,04XXXX,554169.0
2023-08-31,FAC-H,04-015,04XXXX,438328.0
2023-08-31,FAC-H,04-016,04XXXX,107489.0
2023-08-31,FAC-H,04-017,04XXXX,434316.0
2023-08-31,FAC-H,04-018,04XXXX,341138.0
2023-08-31,FAC-H,04-019,04XXXX,466916.0
2023-08-31,FAC-H,04-020,04XXXX,445062.0
2023-08-31,FAC-H,04-021,04XXXX,175532.0
2023-08-31,FAC-H,04-023,04XXXX,435737.0
2023-08-31,FAC-H,04-024,04XXXX,364710.0
2023-08-31,FAC-H,04-026,04XXXX,24888.0
2023-08-31,FAC-H,04-028,04XXXX,182101.0
2023-08-31,FAC-H,04-030,04XXXX,366226.0
2023-08-31,FAC-H,04-031,04XXXX,135242.0
2023-08-31,FAC-H,04-033,04XXXX,272055.0
2023-08-31,FAC-H,04-034,04XXXX,486249.0
2023-08-31,FAC-H,04-035,04XXXX,496885.0
2023-08-31,FAC-H,04-036,04XXXX,38838.0
2023-08-31,FAC-H,04-037,04XXXX,239665.0
2023-08-31,FAC-H,04-038,04XXXX,32353.0
2023-08-31,FAC-H,04-039,04XXXX,314377.0
2023-08-31,FAC-H,04-040,04XXXX,139285.0
2023-08-31,FAC-H,04-041,04XXXX,235564.0
2023-08-31,FAC-H,04-044,04XXXX,203193.0
2023-08-31,FAC-H,04-045,04XXXX,403587.0
2023-08-31,FAC-H,05-001,05XXXX,301338.0
2023-08-31,FAC-H,05-002,05XXXX,44699.0
2023-08-31,FAC-H,05-003,05XXXX,37780.0
2023-08-31,FAC-H,05-004,05XXXX,346135.0
2023-08-31,FAC-H,05-006,05XXXX,365785.0
2023-08-31,FAC-H,05-007,05XXXX,485336.0
2023-08-31,FAC-H,05-008,05XXXX,379999.0
2023-08-31,FAC-H,05-011,05XXXX,32151.0
2023-08-31,FAC-H,05-012,05XXXX,156538.0
2023-08-31,FAC-H,05-013,05XXXX,134365.0
2023-08-31,FAC-H,05-014,05XXXX,531228.0
2023-08-31,FAC-H,05-015,05XXXX,42644.0
2023-08-31,FAC-H,05-016,05XXXX,284205.0
2023-08-31,FAC-H,05-017,05XXXX,424302.0
2023-08-31,FAC-H,05-018,05XXXX,84104.0
2023-08-31,FAC-H,05-020,05XXXX,465474.0
2023-08-31,FAC-H,06-005,06XXXX,118137.0
2023-08-31,FAC-H,06-007,06XXXX,300794.0
2023-08-31,FAC-H,06-008,06XXXX,215734.0
2023-08-31,FAC-H,06-010,06XXXX,375384.0
2023-08-31,FAC-H,06-012,06XXXX,368838.0
2023-08-31,FAC-H,06-013,06XXXX,463531.0
2023-08-31,FAC-H,06-015,06XXXX,437056.0
2023-08-31,FAC-H,06-016,06XXXX,411952.0
2023-08-31,FAC-H,06-017,06XXXX,444794.0
2023-08-31,FAC-H,07-004,07PROU,485982.0
2023-08-31,FAC-H,07-005,07PROU,14068.0
2023-08-31,FAC-H,07-006,07PROU,16556.0
2023-08-31,FAC-H,07-007,07PROU,388926.0
2023-08-31,FAC-H,07-008,07PROU,290262.0
2023-08-31,FAC-H,07-009,07PROU,490202.0
2023-08-31,FAC-H,07-003,07XXXX,106084.0
2023-08-31,FAC-H,07-004,07XXXX,277366.0
2023-08-31,FAC-H,07-005,07XXXX,220174.0
2023-08-31,FAC-H,07-007,07XXXX,411107.0
2023-08-31,FAC-H,07-008,07XXXX,184337.0
2023-08-31,FAC-H,07-009,07XXXX,412208.0
2023-08-31,FAC-H,07-010,07XXXX,23408.0
2023-08-31,FAC-H,07-011,07XXXX,534832.0
2023-08-31,FAC-H,07-012,07XXXX,250106.0
2023-08-31,FAC-H,07-014,07XXXX,390889.0
2023-08-31,FAC-H,07-015,07XXXX,441818.0
2023-08-31,FAC-H,07-017,07XXXX,316231.0
2023-08-31,FAC-H,07-018,07XXXX,453242.0
2023-08-31,FAC-H,07-019,07XXXX,487357.0
2023-08-31,FAC-H,07-022,07XXXX,228998.0
2023-08-31,FAC-H,08-001,08XXXX,33869.0
2023-08-31,FAC-H,08-002,08XXXX,245850.0
2023-08-31,FAC-H,08-003,08XXXX,164460.0
2023-08-31,FAC-H,08-004,08XXXX,187170.0
2023-08-31,FAC-H,08-005,08XXXX,105295.0
2023-08-31,FAC-H,08-010,08XXXX,71031.0
2023-08-31,FAC-H,08-011,08XXXX,504355.0
2023-08-31,FAC-I,01-002,01XXXX,273740.0
2023-08-31,FAC-I,01-003,01XXXX,525081.0
2023-08-31,FAC-I,01-006,01XXXX,161549.0
2023-08-31,FAC-I,01-007,01XXXX,91497.0
2023-08-31,FAC-I,01-008,01XXXX,193223.0
2023-08-31,FAC-I,01-010,01XXXX,442116.0
2023-08-31,FAC-I,01-011,01XXXX,452327.0
2023-08-31,FAC-I,01-012,01XXXX,149217.0
2023-08-31,FAC-I,01-013,01XXXX,202342.0
2023-08-31,FAC-I,01-016,01XXXX,183552.0
2023-08-31,FAC-I,01-017,01XXXX,84770.0
2023-08-31,FAC-I,01-018,01XXXX,169336.0
2023-08-31,FAC-I,01-019,01XXXX,432864.0
2023-08-31,FAC-I,01-021,01XXXX,338618.0
2023-08-31,FAC-I,01-022,01XXXX,301644.0
2023-08-31,FAC-I,01-025,01XXXX,252769.0
2023-08-31,FAC-I,01-027,01XXXX,43848.0
2023-08-31,FAC-I,02-002,02XXXX,92490.0
2023-08-31,FAC-I,02-005,02XXXX,316385.0
2023-08-31,FAC-I,02-006,02XXXX,141702.0
2023-08-31,FAC-I,02-007,02XXXX,48245.0
2023-08-31,FAC-I,02-009,02XXXX,282530.0
2023-08-31,FAC-I,02-010,02XXXX,144420.0
2023-08-31,FAC-I,02-011,02XXXX,281089.0
2023-08-31,FAC-I,02-013,02XXXX,412109.0
2023-08-31,FAC-I,02-015,02XXXX,48396.0
2023-08-31,FAC-I,02-016,02XXXX,37833.0
2023-08-31,FAC-I,02-017,02XXXX,444352.0
2023-08-31,FAC-I,02-018,02XXXX,85793.0
2023-08-31,FAC-I,02-019,02XXXX,269780.0
2023-08-31,FAC-I,02-020,02XXXX,48025.0
2023-08-31,FAC-I,02-021,02XXXX,246855.0
2023-08-31,FAC-I,02-022,02XXXX,420042.0
2023-08-31,FAC-I,02-023,02XXXX,136106.0
2023-08-31,FAC-I,02-024,02XXXX,117665.0
2023-08-31,FAC-I,02-025,02XXXX,317614.0
2023-08-31,FAC-I,03-002,03XXXX,353196.0
2023-08-31,FAC-I,03-003,03XXXX,168813.0
2023-08-31,FAC-I,03-004,03XXXX,32249.0
2023-08-31,FAC-I,03-007,03XXXX,340890.0
2023-08-31,FAC-I,03-008,03XXXX,294599.0
2023-08-31,FAC-I,03-009,03XXXX,267319.0
2023-08-31,FAC-I,03-010,03XXXX,546350.0
2023-08-31,FAC-I,03-012,03XXXX,297268.0
2023-08-31,FAC-I,03-013,03XXXX,313611.0
2023-08-31,FAC-I,03-014,03XXXX,229449.0
2023-08-31,FAC-I,04-001,04XXXX,294082.0
2023-08-31,FAC-I,04-003,04XXXX,413419.0
2023-08-31,FAC-I,04-005,04XXXX,101758.0
2023-08-31,FAC-I,04-008,04XXXX,401940.0
2023-08-31,FAC-I,04-009,04XXXX,353263.0
2023-08-31,FAC-I,04-010,04XXXX,176983.0
2023-08-31,FAC-I,04-011,04XXXX,122720.0
2023-08-31,FAC-I,04-012,04XXXX,86003.0
2023-08-31,FAC-I,04-013,04XXXX,190752.0
2023-08-31,FAC-I,04-014,04XXXX,306508.0
2023-08-31,FAC-I,04-015,04XXXX,177573.0
2023-08-31,FAC-I,04-017,04XXXX,183414.0
2023-08-31,FAC-I,04-020,04XXXX,335133.0
2023-08-31,FAC-I,04-021,04XXXX,233491.0
2023-08-31,FAC-I,04-023,04XXXX,511679.0
2023-08-31,FAC-I,04-024,04XXXX,354469.0
2023-08-31,FAC-I,04-025,04XXXX,40652.0
2023-08-31,FAC-I,04-026,04XXXX,494876.0
2023-08-31,FAC-I,04-027,04XXXX,429980.0
2023-08-31,FAC-I,04-030,04XXXX,72668.0
2023-08-31,FAC-I,04-031,04XXXX,393142.0
2023-08-31,FAC-I,04-032,04XXXX,376845.0
2023-08-31,FAC-I,04-033,04XXXX,427386.0
2023-08-31,FAC-I,04-034,04XXXX,366384.0
2023-08-31,FAC-I,04-035,04XXXX,13757.0
2023-08-31,FAC-I,04-038,04XXXX,288300.0
2023-08-31,FAC-I,04-039,04XXXX,403755.0
2023-08-31,FAC-I,04-040,04XXXX,277573.0
2023-08-31,FAC-I,04-041,04XXXX,408831.0
2023-08-31,FAC-I,04-042,04XXXX,189036.0
2023-08-31,FAC-I,04-043,04XXXX,410789.0
2023-08-31,FAC-I,04-044,04XXXX,354203.0
2023-08-31,FAC-I,04-045,04XXXX,440674.0
2023-08-31,FAC-I,05-001,05XXXX,340624.0
2023-08-31,FAC-I,05-002,05XXXX,356556.0
2023-08-31,FAC-I,05-003,05XXXX,339283.0
2023-08-31,FAC-I,05-004,05XXXX,106698.0
2023-08-31,FAC-I,05-005,05XXXX,96263.0
2023-08-31,FAC-I,05-008,05XXXX,134153.0
2023-08-31,FAC-I,05-009,05XXXX,450986.0
2023-08-31,FAC-I,05-011,05XXXX,444285.0
2023-08-31,FAC-I,05-013,05XXXX,60230.0
2023-08-31,FAC-I,05-014,05XXXX,219757.0
2023-08-31,FAC-I,05-019,05XXXX,405925.0
2023-08-31,FAC-I,05-020,05XXXX,274494.0
2023-08-31,FAC-I,06-001,06XXXX,296437.0
2023-08-31,FAC-I,06-002,06XXXX,66551.0
2023-08-31,FAC-I,06-003,06XXXX,309929.0
2023-08-31,FAC-I,06-004,06XXXX,228366.0
2023-08-31,FAC-I,06-005,06XXXX,232985.0
2023-08-31,FAC-I,06-006,06XXXX,359412.0
2023-08-31,FAC-I,06-008,06XXXX,381005.0
2023-08-31,FAC-I,06-011,06XXXX,475677.0
2023-08-31,FAC-I,06-012,06XXXX,528445.0
2023-08-31,FAC-I,06-014,06XXXX,230584.0
2023-08-31,FAC-I,06-015,06XXXX,156112.0
2023-08-31,FAC-I,06-016,06XXXX,411054.0
2023-08-31,FAC-I,06-017,06XXXX,365291.0
2023-08-31,FAC-I,07-001,07PROU,391248.0
2023-08-31,FAC-I,07-003,07PROU,17173.0
2023-08-31,FAC-I,07-005,07PROU,56200.0
2023-08-31,FAC-I,07-006,07PROU,131747.0
2023-08-31,FAC-I,07-010,07PROU,488036.0
2023-08-31,FAC-I,07-011,07PROU,495684.0
2023-08-31,FAC-I,07-001,07XXXX,66543.0
2023-08-31,FAC-I,07-002,07XXXX,475013.0
2023-08-31,FAC-I,07-003,07XXXX,91832.0
2023-08-31,FAC-I,07-005,07XXXX,197721.0
2023-08-31,FAC-I,07-006,07XXXX,41467.0
2023-08-31,FAC-I,07-008,07XXXX,522619.0
2023-08-31,FAC-I,07-009,07XXXX,374651.0
2023-08-31,FAC-I,07-010,07XXXX,68986.0
2023-08-31,FAC-I,07-012,07XXXX,14637.0
2023-08-31,FAC-I,07-013,07XXXX,201668.0
2023-08-31,FAC-I,07-014,07XXXX,263967.0
2023-08-31,FAC-I,07-015,07XXXX,265770.0
2023-08-31,FAC-I,07-018,07XXXX,186947.0
2023-08-31,FAC-I,07-019,07XXXX,45646.0
2023-08-31,FAC-I,07-020,07XXXX,274455.0
2023-08-31,FAC-I,07-021,07XXXX,277961.0
2023-08-31,FAC-I,07-022,07XXXX,410089.0
2023-08-31,FAC-I,08-001,08XXXX,244168.0
2023-08-31,FAC-I,08-002,08XXXX,44854.0
2023-08-31,FAC-I,08-003,08XXXX,218332.0
2023-08-31,FAC-I,08-005,08XXXX,295794.0
2023-08-31,FAC-I,08-006,08XXXX,280610.0
2023-08-31,FAC-I,08-007,08XXXX,340847.0
2023-08-31,FAC-I,08-008,08XXXX,97342.0
2023-08-31,FAC-I,08-009,08XXXX,218167.0
2023-08-31,FAC-I,08-011,08XXXX,317039.0
2023-08-31,FAC-I,08-012,08XXXX,417524.0
2023-08-31,FAC-I,08-013,08XXXX,158204.0
2023-08-31,FAC-I,08-014,08XXXX,178216.0
2023-08-31,FAC-I,08-015,08XXXX,568214.0
2023-08-31,FAC-I,08-016,08XXXX,43643.0
2023-08-31,FAC-J,01-002,01XXXX,419667.0
2023-08-31,FAC-J,01-003,01XXXX,405107.0
2023-08-31,FAC-J,01-005,01XXXX,383725.0
2023-08-31,FAC-J,01-006,01XXXX,116268.0
2023-08-31,FAC-J,01-007,01XXXX,40323.0
2023-08-31,FAC-J,01-009,01XXXX,52329.0
2023-08-31,FAC-J,01-010,01XXXX,427018.0
2023-08-31,FAC-J,01-011,01XXXX,123740.0
2023-08-31,FAC-J,01-012,01XXXX,18318.0
2023-08-31,FAC-J,01-014,01XXXX,25046.0
2023-08-31,FAC-J,01-015,01XXXX,263283.0
2023-08-31,FAC-J,01-016,01XXXX,170765.0
2023-08-31,FAC-J,01-017,01XXXX,82243.0
2023-08-31,FAC-J,01-018,01XXXX,222900.0
2023-08-31,FAC-J,01-019,01XXXX,355613.0
2023-08-31,FAC-J,01-021,01XXXX,64257.0
2023-08-31,FAC-J,01-022,01XXXX,336794.0
2023-08-31,FAC-J,01-023,01XXXX,26199.0
2023-08-31,FAC-J,01-024,01XXXX,24085.0
2023-08-31,FAC-J,01-025,01XXXX,441969.0
2023-08-31,FAC-J,01-026,01XXXX,48386.0
2023-08-31,FAC-J,01-027,01XXXX,376735.0
2023-08-31,FAC-J,01-028,01XXXX,123093.0
2023-08-31,FAC-J,01-029,01XXXX,590069.0
2023-08-31,FAC-J,01-030,01XXXX,410418.0
2023-08-31,FAC-J,02-001,02XXXX,408315.0
2023-08-31,FAC-J,02-002,02XXXX,78018.0
2023-08-31,FAC-J,02-003,02XXXX,378127.0
2023-08-31,FAC-J,02-004,02XXXX,98792.0
2023-08-31,FAC-J,02-005,02XXXX,114447.0
2023-08-31,FAC-J,02-006,02XXXX,343064.0
2023-08-31,FAC-J,02-008,02XXXX,359048.0
2023-08-31,FAC-J,02-009,02XXXX,557781.0
2023-08-31,FAC-J,02-010,02XXXX,347532.0
2023-08-31,FAC-J,02-011,02XXXX,99985.0
2023-08-31,FAC-J,02-012,02XXXX,212405.0
2023-08-31,FAC-J,02-013,02XXXX,167174.0
2023-08-31,FAC-J,02-014,02XXXX,243680.0
2023-08-31,FAC-J,02-018,02XXXX,86643.0
2023-08-31,FAC-J,02-021,02XXXX,86959.0
2023-08-31,FAC-J,02-022,02XXXX,182103.0
2023-08-31,FAC-J,02-023,02XXXX,112307.0
2023-08-31,FAC-J,02-024,02XXXX,328212.0
2023-08-31,FAC-J,03-001,03XXXX,370809.0
2023-08-31,FAC-J,03-002,03XXXX,306874.0
2023-08-31,FAC-J,03-003,03XXXX,140865.0
2023-08-31,FAC-J,03-004,03XXXX,315968.0
2023-08-31,FAC-J,03-005,03XXXX,229120.0
2023-08-31,FAC-J,03-006,03XXXX,164078.0
2023-08-31,FAC-J,03-007,03XXXX,516579.0
2023-08-31,FAC-J,03-009,03XXXX,439751.0
2023-08-31,FAC-J,03-010,03XXXX,242337.0
2023-08-31,FAC-J,03-011,03XXXX,506430.0
2023-08-31,FAC-J,03-012,03XXXX,145036.0
2023-08-31,FAC-J,03-014,03XXXX,185721.0
2023-08-31,FAC-J,03-015,03XXXX,482830.0
2023-08-31,FAC-J,04-001,04XXXX,74324.0
2023-08-31,FAC-J,04-003,04XXXX,588991.0
2023-08-31,FAC-J,04-005,04XXXX,300376.0
2023-08-31,FAC-J,04-007,04XXXX,172854.0
2023-08-31,FAC-J,04-009,04XXXX,337600.0
2023-08-31,FAC-J,04-010,04XXXX,434846.0
2023-08-31,FAC-J,04-011,04XXXX,232163.0
2023-08-31,FAC-J,04-012,04XXXX,456881.0
2023-08-31,FAC-J,04-013,04XXXX,272628.0
2023-08-31,FAC-J,04-014,04XXXX,379688.0
2023-08-31,FAC-J,04-015,04XXXX,362217.0
2023-08-31,FAC-J,04-016,04XXXX,301366.0
2023-08-31,FAC-J,04-017,04XXXX,210302.0
2023-08-31,FAC-J,04-020,04XXXX,327059.0
2023-08-31,FAC-J,04-021,04XXXX,92450.0
2023-08-31,FAC-J,04-022,04XXXX,551007.0
2023-08-31,FAC-J,04-023,04XXXX,416418.0
2023-08-31,FAC-J,04-025,04XXXX,100730.0
2023-08-31,FAC-J,04-026,04XXXX,115117.0
2023-08-31,FAC-J,04-027,04XXXX,236874.0
2023-08-31,FAC-J,04-029,04XXXX,58362.0
2023-08-31,FAC-J,04-030,04XXXX,437397.0
2023-08-31,FAC-J,04-031,04XXXX,234953.0
2023-08-31,FAC-J,04-032,04XXXX,116705.0
2023-08-31,FAC-J,04-033,04XXXX,392791.0
2023-08-31,FAC-J,04-035,04XXXX,145945.0
2023-08-31,FAC-J,04-036,04XXXX,103386.0
2023-08-31,FAC-J,04-037,04XXXX,303654.0
2023-08-31,FAC-J,04-039,04XXXX,394674.0
2023-08-31,FAC-J,04-042,04XXXX,450727.0
2023-08-31,FAC-J,04-043,04XXXX,234335.0
2023-08-31,FAC-J,04-044,04XXXX,12740.0
2023-08-31,FAC-J,04-045,04XXXX,124592.0
2023-08-31,FAC-J,05-001,05XXXX,258206.0
2023-08-31,FAC-J,05-002,05XXXX,168928.0
2023-08-31,FAC-J,05-003,05XXXX,220074.0
2023-08-31,FAC-J,05-007,05XXXX,131393.0
2023-08-31,FAC-J,05-009,05XXXX,478885.0
2023-08-31,FAC-J,05-011,05XXXX,287244.0
2023-08-31,FAC-J,05-012,05XXXX,513764.0
2023-08-31,FAC-J,05-013,05XXXX,43541.0
2023-08-31,FAC-J,05-014,05XXXX,529477.0
2023-08-31,FAC-J,05-015,05XXXX,320787.0
2023-08-31,FAC-J,05-017,05XXXX,110946.0
2023-08-31,FAC-J,05-018,05XXXX,255853.0
2023-08-31,FAC-J,05-019,05XXXX,343778.0
2023-08-31,FAC-J,05-020,05XXXX,292584.0
2023-08-31,FAC-J,06-002,06XXXX,209366.0
2023-08-31,FAC-J,06-003,06XXXX,306514.0
2023-08-31,FAC-J,06-004,06XXXX,372265.0
2023-08-31,FAC-J,06-005,06XXXX,72818.0
2023-08-31,FAC-J,06-008,06XXXX,367198.0
2023-08-31,FAC-J,06-009,06XXXX,334088.0
2023-08-31,FAC-J,06-010,06XXXX,241079.0
2023-08-31,FAC-J,06-012,06XXXX,71218.0
2023-08-31,FAC-J,06-014,06XXXX,433226.0
2023-08-31,FAC-J,06-015,06XXXX,11854.0
2023-08-31,FAC-J,06-016,06XXXX,407975.0
2023-08-31,FAC-J,06-018,06XXXX,461531.0
2023-08-31,FAC-J,07-001,07PROU,76282.0
2023-08-31,FAC-J,07-003,07PROU,297646.0
