PERIOD,CodeNM,ITEM,NHÓM,Sản Lượng 24
2024-07-31,FAC-M,01-020,01XXXX,488950.0
2024-07-31,FAC-M,01-021,01XXXX,453126.0
2024-07-31,FAC-M,01-022,01XXXX,463156.0
2024-07-31,FAC-M,01-023,01XXXX,471246.0
2024-07-31,FAC-M,01-024,01XXXX,450998.0
2024-07-31,FAC-M,01-026,01XXXX,398596.0
2024-07-31,FAC-M,01-027,01XXXX,265357.0
2024-07-31,FAC-M,01-028,01XXXX,313270.0
2024-07-31,FAC-M,01-029,01XXXX,112349.0
2024-07-31,FAC-M,01-030,01XXXX,544335.0
2024-07-31,FAC-M,02-001,02XXXX,303732.0
2024-07-31,FAC-M,02-002,02XXXX,474436.0
2024-07-31,FAC-M,02-003,02XXXX,192104.0
2024-07-31,FAC-M,02-009,02XXXX,336686.0
2024-07-31,FAC-M,02-010,02XXXX,401116.0
2024-07-31,FAC-M,02-011,02XXXX,388472.0
2024-07-31,FAC-M,02-012,02XXXX,142975.0
2024-07-31,FAC-M,02-017,02XXXX,439517.0
2024-07-31,FAC-M,02-019,02XXXX,531408.0
2024-07-31,FAC-M,02-021,02XXXX,556116.0
2024-07-31,FAC-M,02-022,02XXXX,50022.0
2024-07-31,FAC-M,02-023,02XXXX,171536.0
2024-07-31,FAC-M,02-025,02XXXX,421734.0
2024-07-31,FAC-M,03-001,03XXXX,227976.0
2024-07-31,FAC-M,03-003,03XXXX,306317.0
2024-07-31,FAC-M,03-004,03XXXX,152665.0
2024-07-31,FAC-M,03-005,03XXXX,435914.0
2024-07-31,FAC-M,03-007,03XXXX,343037.0
2024-07-31,FAC-M,03-008,03XXXX,174316.0
2024-07-31,FAC-M,03-010,03XXXX,214376.0
2024-07-31,FAC-M,03-012,03XXXX,488895.0
2024-07-31,FAC-M,03-013,03XXXX,403363.0
2024-07-31,FAC-M,03-014,03XXXX,382639.0
2024-07-31,FAC-M,03-015,03XXXX,146906.0
2024-07-31,FAC-M,04-001,04XXXX,137241.0
2024-07-31,FAC-M,04-003,04XXXX,420479.0
2024-07-31,FAC-M,04-006,04XXXX,26919.0
2024-07-31,FAC-M,04-007,04XXXX,489160.0
2024-07-31,FAC-M,04-008,04XXXX,73312.0
2024-07-31,FAC-M,04-009,04XXXX,100803.0
2024-07-31,FAC-M,04-010,04XXXX,435052.0
2024-07-31,FAC-M,04-012,04XXXX,44380.0
2024-07-31,FAC-M,04-013,04XXXX,98769.0
2024-07-31,FAC-M,04-015,04XXXX,27621.0
2024-07-31,FAC-M,04-016,04XXXX,492616.0
2024-07-31,FAC-M,04-017,04XXXX,66095.0
2024-07-31,FAC-M,04-018,04XXXX,228202.0
2024-07-31,FAC-M,04-020,04XXXX,50486.0
2024-07-31,FAC-M,04-024,04XXXX,138511.0
2024-07-31,FAC-M,04-026,04XXXX,295004.0
2024-07-31,FAC-M,04-027,04XXXX,297396.0
2024-07-31,FAC-M,04-029,04XXXX,410469.0
2024-07-31,FAC-M,04-030,04XXXX,383885.0
2024-07-31,FAC-M,04-031,04XXXX,552763.0
2024-07-31,FAC-M,04-033,04XXXX,359694.0
2024-07-31,FAC-M,04-034,04XXXX,228339.0
2024-07-31,FAC-M,04-035,04XXXX,422650.0
2024-07-31,FAC-M,04-036,04XXXX,420423.0
2024-07-31,FAC-M,04-037,04XXXX,160979.0
2024-07-31,FAC-M,04-038,04XXXX,390323.0
2024-07-31,FAC-M,04-040,04XXXX,103048.0
2024-07-31,FAC-M,04-044,04XXXX,323443.0
2024-07-31,FAC-M,04-045,04XXXX,538745.0
2024-07-31,FAC-M,05-001,05XXXX,467737.0
2024-07-31,FAC-M,05-004,05XXXX,266601.0
2024-07-31,FAC-M,05-005,05XXXX,471551.0
2024-07-31,FAC-M,05-006,05XXXX,135144.0
2024-07-31,FAC-M,05-007,05XXXX,73317.0
2024-07-31,FAC-M,05-009,05XXXX,177215.0
2024-07-31,FAC-M,05-010,05XXXX,120955.0
2024-07-31,FAC-M,05-012,05XXXX,58039.0
2024-07-31,FAC-M,05-013,05XXXX,149325.0
2024-07-31,FAC-M,05-014,05XXXX,398189.0
2024-07-31,FAC-M,05-016,05XXXX,295576.0
2024-07-31,FAC-M,06-001,06XXXX,411026.0
2024-07-31,FAC-M,06-003,06XXXX,53609.0
2024-07-31,FAC-M,06-005,06XXXX,308548.0
2024-07-31,FAC-M,06-008,06XXXX,377489.0
2024-07-31,FAC-M,06-012,06XXXX,168378.0
2024-07-31,FAC-M,06-013,06XXXX,32420.0
2024-07-31,FAC-M,06-016,06XXXX,544485.0
2024-07-31,FAC-M,06-017,06XXXX,468597.0
2024-07-31,FAC-M,06-018,06XXXX,492399.0
2024-07-31,FAC-M,07-002,07PROU,564754.0
2024-07-31,FAC-M,07-003,07PROU,528286.0
2024-07-31,FAC-M,07-004,07PROU,418846.0
2024-07-31,FAC-M,07-005,07PROU,326396.0
2024-07-31,FAC-M,07-006,07PROU,208749.0
2024-07-31,FAC-M,07-010,07PROU,162811.0
2024-07-31,FAC-M,07-012,07PROU,31275.0
2024-07-31,FAC-M,07-001,07XXXX,336063.0
2024-07-31,FAC-M,07-003,07XXXX,415230.0
2024-07-31,FAC-M,07-005,07XXXX,40966.0
2024-07-31,FAC-M,07-006,07XXXX,434133.0
2024-07-31,FAC-M,07-008,07XXXX,250101.0
2024-07-31,FAC-M,07-009,07XXXX,35448.0
2024-07-31,FAC-M,07-010,07XXXX,42960.0
2024-07-31,FAC-M,07-011,07XXXX,432403.0
2024-07-31,FAC-M,07-012,07XXXX,372906.0
2024-07-31,FAC-M,07-013,07XXXX,491215.0
2024-07-31,FAC-M,07-014,07XXXX,410311.0
2024-07-31,FAC-M,07-016,07XXXX,260901.0
2024-07-31,FAC-M,07-017,07XXXX,163589.0
2024-07-31,FAC-M,07-018,07XXXX,87049.0
2024-07-31,FAC-M,07-019,07XXXX,353195.0
2024-07-31,FAC-M,07-021,07XXXX,382505.0
2024-07-31,FAC-M,07-022,07XXXX,198409.0
2024-07-31,FAC-M,08-001,08XXXX,568373.0
2024-07-31,FAC-M,08-002,08XXXX,29061.0
2024-07-31,FAC-M,08-003,08XXXX,269750.0
2024-07-31,FAC-M,08-004,08XXXX,350702.0
2024-07-31,FAC-M,08-005,08XXXX,156074.0
2024-07-31,FAC-M,08-006,08XXXX,354244.0
2024-07-31,FAC-M,08-007,08XXXX,199919.0
2024-07-31,FAC-M,08-008,08XXXX,363365.0
2024-07-31,FAC-M,08-009,08XXXX,318164.0
2024-07-31,FAC-M,08-010,08XXXX,52400.0
2024-07-31,FAC-M,08-011,08XXXX,317908.0
2024-07-31,FAC-M,08-012,08XXXX,445860.0
2024-07-31,FAC-M,08-014,08XXXX,184537.0
2024-07-31,FAC-M,08-015,08XXXX,245671.0
2024-07-31,FAC-M,08-016,08XXXX,251781.0
2024-08-31,FAC-A,01-001,01XXXX,380190.0
2024-08-31,FAC-A,01-002,01XXXX,65624.0
2024-08-31,FAC-A,01-004,01XXXX,343593.0
2024-08-31,FAC-A,01-006,01XXXX,526699.0
2024-08-31,FAC-A,01-008,01XXXX,374991.0
2024-08-31,FAC-A,01-009,01XXXX,22970.0
2024-08-31,FAC-A,01-010,01XXXX,16446.0
2024-08-31,FAC-A,01-011,01XXXX,221459.0
2024-08-31,FAC-A,01-014,01XXXX,397440.0
2024-08-31,FAC-A,01-015,01XXXX,199045.0
2024-08-31,FAC-A,01-016,01XXXX,403447.0
2024-08-31,FAC-A,01-017,01XXXX,104951.0
2024-08-31,FAC-A,01-020,01XXXX,118381.0
2024-08-31,FAC-A,01-021,01XXXX,602423.0
2024-08-31,FAC-A,01-022,01XXXX,588171.0
2024-08-31,FAC-A,01-023,01XXXX,90808.0
2024-08-31,FAC-A,01-024,01XXXX,89430.0
2024-08-31,FAC-A,01-025,01XXXX,275546.0
2024-08-31,FAC-A,01-026,01XXXX,25482.0
2024-08-31,FAC-A,01-027,01XXXX,90480.0
2024-08-31,FAC-A,01-028,01XXXX,337582.0
2024-08-31,FAC-A,01-029,01XXXX,250112.0
2024-08-31,FAC-A,02-004,02XXXX,181949.0
2024-08-31,FAC-A,02-006,02XXXX,440334.0
2024-08-31,FAC-A,02-007,02XXXX,451150.0
2024-08-31,FAC-A,02-008,02XXXX,225476.0
2024-08-31,FAC-A,02-009,02XXXX,21650.0
2024-08-31,FAC-A,02-011,02XXXX,459676.0
2024-08-31,FAC-A,02-012,02XXXX,115640.0
2024-08-31,FAC-A,02-013,02XXXX,87904.0
2024-08-31,FAC-A,02-014,02XXXX,87111.0
2024-08-31,FAC-A,02-015,02XXXX,110751.0
2024-08-31,FAC-A,02-016,02XXXX,419030.0
2024-08-31,FAC-A,02-021,02XXXX,23997.0
2024-08-31,FAC-A,02-022,02XXXX,157975.0
2024-08-31,FAC-A,02-023,02XXXX,343665.0
2024-08-31,FAC-A,02-024,02XXXX,184309.0
2024-08-31,FAC-A,02-025,02XXXX,455599.0
2024-08-31,FAC-A,03-003,03XXXX,168609.0
2024-08-31,FAC-A,03-004,03XXXX,238203.0
2024-08-31,FAC-A,03-005,03XXXX,276783.0
2024-08-31,FAC-A,03-006,03XXXX,553999.0
2024-08-31,FAC-A,03-007,03XXXX,73784.0
2024-08-31,FAC-A,03-008,03XXXX,215790.0
2024-08-31,FAC-A,03-009,03XXXX,449524.0
2024-08-31,FAC-A,03-010,03XXXX,376670.0
2024-08-31,FAC-A,03-011,03XXXX,217280.0
2024-08-31,FAC-A,03-012,03XXXX,236561.0
2024-08-31,FAC-A,03-015,03XXXX,156020.0
2024-08-31,FAC-A,04-002,04XXXX,133441.0
2024-08-31,FAC-A,04-003,04XXXX,171676.0
2024-08-31,FAC-A,04-004,04XXXX,302182.0
2024-08-31,FAC-A,04-005,04XXXX,265272.0
2024-08-31,FAC-A,04-006,04XXXX,114073.0
2024-08-31,FAC-A,04-007,04XXXX,117595.0
2024-08-31,FAC-A,04-008,04XXXX,277056.0
2024-08-31,FAC-A,04-009,04XXXX,240310.0
2024-08-31,FAC-A,04-010,04XXXX,154801.0
2024-08-31,FAC-A,04-011,04XXXX,288653.0
2024-08-31,FAC-A,04-012,04XXXX,60589.0
2024-08-31,FAC-A,04-013,04XXXX,394134.0
2024-08-31,FAC-A,04-014,04XXXX,345659.0
2024-08-31,FAC-A,04-016,04XXXX,70283.0
2024-08-31,FAC-A,04-017,04XXXX,336285.0
2024-08-31,FAC-A,04-018,04XXXX,295396.0
2024-08-31,FAC-A,04-021,04XXXX,306891.0
2024-08-31,FAC-A,04-023,04XXXX,131859.0
2024-08-31,FAC-A,04-024,04XXXX,195306.0
2024-08-31,FAC-A,04-025,04XXXX,92351.0
2024-08-31,FAC-A,04-028,04XXXX,474250.0
2024-08-31,FAC-A,04-029,04XXXX,90948.0
2024-08-31,FAC-A,04-030,04XXXX,37204.0
2024-08-31,FAC-A,04-031,04XXXX,439348.0
2024-08-31,FAC-A,04-032,04XXXX,151160.0
2024-08-31,FAC-A,04-033,04XXXX,230953.0
2024-08-31,FAC-A,04-034,04XXXX,64642.0
2024-08-31,FAC-A,04-035,04XXXX,189691.0
2024-08-31,FAC-A,04-037,04XXXX,558790.0
2024-08-31,FAC-A,04-040,04XXXX,359719.0
2024-08-31,FAC-A,04-045,04XXXX,401658.0
2024-08-31,FAC-A,05-001,05XXXX,172833.0
2024-08-31,FAC-A,05-002,05XXXX,142226.0
2024-08-31,FAC-A,05-003,05XXXX,18763.0
2024-08-31,FAC-A,05-004,05XXXX,218299.0
2024-08-31,FAC-A,05-005,05XXXX,203424.0
2024-08-31,FAC-A,05-006,05XXXX,92368.0
2024-08-31,FAC-A,05-007,05XXXX,113643.0
2024-08-31,FAC-A,05-010,05XXXX,67530.0
2024-08-31,FAC-A,05-011,05XXXX,211735.0
2024-08-31,FAC-A,05-012,05XXXX,153819.0
2024-08-31,FAC-A,05-013,05XXXX,295662.0
2024-08-31,FAC-A,05-014,05XXXX,584446.0
2024-08-31,FAC-A,05-015,05XXXX,150473.0
2024-08-31,FAC-A,05-016,05XXXX,378702.0
2024-08-31,FAC-A,05-017,05XXXX,70550.0
2024-08-31,FAC-A,05-018,05XXXX,335781.0
2024-08-31,FAC-A,05-019,05XXXX,225764.0
2024-08-31,FAC-A,05-020,05XXXX,525165.0
2024-08-31,FAC-A,06-002,06XXXX,63141.0
2024-08-31,FAC-A,06-004,06XXXX,522764.0
2024-08-31,FAC-A,06-005,06XXXX,431909.0
2024-08-31,FAC-A,06-006,06XXXX,546257.0
2024-08-31,FAC-A,06-007,06XXXX,72316.0
2024-08-31,FAC-A,06-008,06XXXX,312186.0
2024-08-31,FAC-A,06-009,06XXXX,270366.0
2024-08-31,FAC-A,06-011,06XXXX,436671.0
2024-08-31,FAC-A,06-012,06XXXX,60148.0
2024-08-31,FAC-A,06-013,06XXXX,291395.0
2024-08-31,FAC-A,06-014,06XXXX,343840.0
2024-08-31,FAC-A,06-015,06XXXX,344903.0
2024-08-31,FAC-A,06-017,06XXXX,219672.0
2024-08-31,FAC-A,06-018,06XXXX,360539.0
2024-08-31,FAC-A,07-001,07PROU,422335.0
2024-08-31,FAC-A,07-002,07PROU,437829.0
2024-08-31,FAC-A,07-003,07PROU,201670.0
2024-08-31,FAC-A,07-004,07PROU,240927.0
2024-08-31,FAC-A,07-005,07PROU,334057.0
2024-08-31,FAC-A,07-006,07PROU,433375.0
2024-08-31,FAC-A,07-008,07PROU,232198.0
2024-08-31,FAC-A,07-009,07PROU,42821.0
2024-08-31,FAC-A,07-010,07PROU,341908.0
2024-08-31,FAC-A,07-011,07PROU,87018.0
2024-08-31,FAC-A,07-012,07PROU,134279.0
2024-08-31,FAC-A,07-001,07XXXX,177583.0
2024-08-31,FAC-A,07-002,07XXXX,177606.0
2024-08-31,FAC-A,07-003,07XXXX,472308.0
2024-08-31,FAC-A,07-004,07XXXX,260937.0
2024-08-31,FAC-A,07-006,07XXXX,307092.0
2024-08-31,FAC-A,07-007,07XXXX,32168.0
2024-08-31,FAC-A,07-008,07XXXX,192972.0
2024-08-31,FAC-A,07-010,07XXXX,245363.0
2024-08-31,FAC-A,07-011,07XXXX,174778.0
2024-08-31,FAC-A,07-012,07XXXX,183205.0
2024-08-31,FAC-A,07-013,07XXXX,174580.0
2024-08-31,FAC-A,07-014,07XXXX,147340.0
2024-08-31,FAC-A,07-015,07XXXX,184809.0
2024-08-31,FAC-A,07-017,07XXXX,433555.0
2024-08-31,FAC-A,07-018,07XXXX,44096.0
2024-08-31,FAC-A,07-019,07XXXX,476478.0
2024-08-31,FAC-A,07-020,07XXXX,197616.0
2024-08-31,FAC-A,07-022,07XXXX,254503.0
2024-08-31,FAC-A,08-001,08XXXX,531637.0
2024-08-31,FAC-A,08-002,08XXXX,465639.0
2024-08-31,FAC-A,08-004,08XXXX,79782.0
2024-08-31,FAC-A,08-006,08XXXX,407923.0
2024-08-31,FAC-A,08-007,08XXXX,329470.0
2024-08-31,FAC-A,08-008,08XXXX,311116.0
2024-08-31,FAC-A,08-009,08XXXX,202116.0
2024-08-31,FAC-A,08-010,08XXXX,321135.0
2024-08-31,FAC-A,08-012,08XXXX,330039.0
2024-08-31,FAC-A,08-014,08XXXX,293867.0
2024-08-31,FAC-A,08-015,08XXXX,17262.0
2024-08-31,FAC-B,01-002,01XXXX,322530.0
2024-08-31,FAC-B,01-007,01XXXX,73251.0
2024-08-31,FAC-B,01-008,01XXXX,559498.0
2024-08-31,FAC-B,01-009,01XXXX,450108.0
2024-08-31,FAC-B,01-010,01XXXX,82435.0
2024-08-31,FAC-B,01-011,01XXXX,288147.0
2024-08-31,FAC-B,01-014,01XXXX,68276.0
2024-08-31,FAC-B,01-015,01XXXX,32539.0
2024-08-31,FAC-B,01-016,01XXXX,30153.0
2024-08-31,FAC-B,01-018,01XXXX,547773.0
2024-08-31,FAC-B,01-020,01XXXX,379634.0
2024-08-31,FAC-B,01-021,01XXXX,145779.0
2024-08-31,FAC-B,01-022,01XXXX,576268.0
2024-08-31,FAC-B,01-026,01XXXX,178313.0
2024-08-31,FAC-B,01-027,01XXXX,589588.0
2024-08-31,FAC-B,01-029,01XXXX,20293.0
2024-08-31,FAC-B,01-030,01XXXX,478952.0
2024-08-31,FAC-B,02-001,02XXXX,330813.0
2024-08-31,FAC-B,02-002,02XXXX,194233.0
2024-08-31,FAC-B,02-004,02XXXX,508656.0
2024-08-31,FAC-B,02-005,02XXXX,428097.0
2024-08-31,FAC-B,02-007,02XXXX,490767.0
2024-08-31,FAC-B,02-008,02XXXX,411757.0
2024-08-31,FAC-B,02-009,02XXXX,307675.0
2024-08-31,FAC-B,02-011,02XXXX,332919.0
2024-08-31,FAC-B,02-012,02XXXX,194822.0
2024-08-31,FAC-B,02-013,02XXXX,548144.0
2024-08-31,FAC-B,02-015,02XXXX,378010.0
2024-08-31,FAC-B,02-016,02XXXX,527590.0
2024-08-31,FAC-B,02-017,02XXXX,219406.0
2024-08-31,FAC-B,02-018,02XXXX,418672.0
2024-08-31,FAC-B,02-019,02XXXX,71865.0
2024-08-31,FAC-B,02-020,02XXXX,379575.0
2024-08-31,FAC-B,02-021,02XXXX,540135.0
2024-08-31,FAC-B,02-022,02XXXX,45197.0
2024-08-31,FAC-B,02-025,02XXXX,155463.0
2024-08-31,FAC-B,03-001,03XXXX,228825.0
2024-08-31,FAC-B,03-002,03XXXX,193837.0
2024-08-31,FAC-B,03-003,03XXXX,341505.0
2024-08-31,FAC-B,03-004,03XXXX,515350.0
2024-08-31,FAC-B,03-005,03XXXX,275332.0
2024-08-31,FAC-B,03-009,03XXXX,472621.0
2024-08-31,FAC-B,03-013,03XXXX,420371.0
2024-08-31,FAC-B,03-014,03XXXX,398524.0
2024-08-31,FAC-B,03-015,03XXXX,482090.0
2024-08-31,FAC-B,04-001,04XXXX,309779.0
2024-08-31,FAC-B,04-002,04XXXX,317837.0
2024-08-31,FAC-B,04-004,04XXXX,45102.0
2024-08-31,FAC-B,04-005,04XXXX,247008.0
2024-08-31,FAC-B,04-007,04XXXX,110147.0
2024-08-31,FAC-B,04-010,04XXXX,148011.0
2024-08-31,FAC-B,04-012,04XXXX,181118.0
2024-08-31,FAC-B,04-013,04XXXX,62493.0
2024-08-31,FAC-B,04-014,04XXXX,178805.0
2024-08-31,FAC-B,04-015,04XXXX,37623.0
2024-08-31,FAC-B,04-017,04XXXX,40113.0
2024-08-31,FAC-B,04-018,04XXXX,105760.0
2024-08-31,FAC-B,04-021,04XXXX,63709.0
2024-08-31,FAC-B,04-022,04XXXX,575728.0
2024-08-31,FAC-B,04-024,04XXXX,103998.0
2024-08-31,FAC-B,04-025,04XXXX,98951.0
2024-08-31,FAC-B,04-026,04XXXX,209672.0
2024-08-31,FAC-B,04-028,04XXXX,38209.0
2024-08-31,FAC-B,04-029,04XXXX,410222.0
2024-08-31,FAC-B,04-030,04XXXX,173697.0
2024-08-31,FAC-B,04-031,04XXXX,390420.0
2024-08-31,FAC-B,04-033,04XXXX,288321.0
2024-08-31,FAC-B,04-034,04XXXX,469646.0
2024-08-31,FAC-B,04-036,04XXXX,509769.0
2024-08-31,FAC-B,04-037,04XXXX,347648.0
2024-08-31,FAC-B,04-038,04XXXX,509254.0
2024-08-31,FAC-B,04-041,04XXXX,64150.0
2024-08-31,FAC-B,04-044,04XXXX,30411.0
2024-08-31,FAC-B,04-045,04XXXX,569223.0
2024-08-31,FAC-B,05-002,05XXXX,292577.0
2024-08-31,FAC-B,05-004,05XXXX,101217.0
2024-08-31,FAC-B,05-005,05XXXX,145559.0
2024-08-31,FAC-B,05-008,05XXXX,297957.0
2024-08-31,FAC-B,05-009,05XXXX,279542.0
2024-08-31,FAC-B,05-010,05XXXX,123379.0
2024-08-31,FAC-B,05-011,05XXXX,118316.0
2024-08-31,FAC-B,05-012,05XXXX,212016.0
2024-08-31,FAC-B,05-013,05XXXX,385279.0
2024-08-31,FAC-B,05-014,05XXXX,341207.0
2024-08-31,FAC-B,05-015,05XXXX,77509.0
2024-08-31,FAC-B,05-018,05XXXX,482548.0
2024-08-31,FAC-B,05-020,05XXXX,442765.0
2024-08-31,FAC-B,06-001,06XXXX,353054.0
2024-08-31,FAC-B,06-002,06XXXX,270733.0
2024-08-31,FAC-B,06-003,06XXXX,218556.0
2024-08-31,FAC-B,06-004,06XXXX,522818.0
2024-08-31,FAC-B,06-007,06XXXX,76057.0
2024-08-31,FAC-B,06-008,06XXXX,295499.0
2024-08-31,FAC-B,06-010,06XXXX,262065.0
2024-08-31,FAC-B,06-012,06XXXX,361165.0
2024-08-31,FAC-B,06-013,06XXXX,377663.0
2024-08-31,FAC-B,06-017,06XXXX,333338.0
2024-08-31,FAC-B,06-018,06XXXX,266063.0
2024-08-31,FAC-B,07-001,07PROU,158098.0
2024-08-31,FAC-B,07-002,07PROU,440672.0
2024-08-31,FAC-B,07-003,07PROU,435704.0
2024-08-31,FAC-B,07-004,07PROU,91351.0
2024-08-31,FAC-B,07-005,07PROU,57944.0
2024-08-31,FAC-B,07-007,07PROU,425086.0
2024-08-31,FAC-B,07-008,07PROU,157968.0
2024-08-31,FAC-B,07-009,07PROU,366187.0
2024-08-31,FAC-B,07-010,07PROU,285689.0
2024-08-31,FAC-B,07-012,07PROU,354202.0
2024-08-31,FAC-B,07-003,07XXXX,279813.0
2024-08-31,FAC-B,07-004,07XXXX,308319.0
2024-08-31,FAC-B,07-005,07XXXX,66637.0
2024-08-31,FAC-B,07-006,07XXXX,441894.0
2024-08-31,FAC-B,07-007,07XXXX,35774.0
2024-08-31,FAC-B,07-008,07XXXX,115799.0
2024-08-31,FAC-B,07-009,07XXXX,418586.0
2024-08-31,FAC-B,07-010,07XXXX,442283.0
2024-08-31,FAC-B,07-013,07XXXX,30938.0
2024-08-31,FAC-B,07-014,07XXXX,325294.0
2024-08-31,FAC-B,07-016,07XXXX,431498.0
2024-08-31,FAC-B,07-018,07XXXX,116942.0
2024-08-31,FAC-B,07-019,07XXXX,195108.0
2024-08-31,FAC-B,07-020,07XXXX,69166.0
2024-08-31,FAC-B,07-022,07XXXX,372219.0
2024-08-31,FAC-B,08-003,08XXXX,264641.0
2024-08-31,FAC-B,08-004,08XXXX,306115.0
2024-08-31,FAC-B,08-005,08XXXX,282738.0
2024-08-31,FAC-B,08-006,08XXXX,475486.0
2024-08-31,FAC-B,08-007,08XXXX,363081.0
2024-08-31,FAC-B,08-008,08XXXX,455586.0
2024-08-31,FAC-B,08-009,08XXXX,237164.0
2024-08-31,FAC-B,08-010,08XXXX,503564.0
2024-08-31,FAC-B,08-012,08XXXX,87171.0
2024-08-31,FAC-B,08-014,08XXXX,220026.0
2024-08-31,FAC-C,01-003,01XXXX,56103.0
2024-08-31,FAC-C,01-005,01XXXX,270177.0
2024-08-31,FAC-C,01-006,01XXXX,443842.0
2024-08-31,FAC-C,01-007,01XXXX,358528.0
2024-08-31,FAC-C,01-008,01XXXX,175377.0
2024-08-31,FAC-C,01-009,01XXXX,196751.0
2024-08-31,FAC-C,01-010,01XXXX,444082.0
2024-08-31,FAC-C,01-011,01XXXX,280642.0
2024-08-31,FAC-C,01-012,01XXXX,345010.0
2024-08-31,FAC-C,01-013,01XXXX,317496.0
2024-08-31,FAC-C,01-015,01XXXX,119660.0
2024-08-31,FAC-C,01-016,01XXXX,358383.0
2024-08-31,FAC-C,01-018,01XXXX,21287.0
2024-08-31,FAC-C,01-019,01XXXX,59962.0
2024-08-31,FAC-C,01-020,01XXXX,512510.0
2024-08-31,FAC-C,01-021,01XXXX,492098.0
2024-08-31,FAC-C,01-022,01XXXX,375201.0
2024-08-31,FAC-C,01-023,01XXXX,330905.0
2024-08-31,FAC-C,01-025,01XXXX,339166.0
2024-08-31,FAC-C,01-026,01XXXX,161081.0
2024-08-31,FAC-C,01-027,01XXXX,288395.0
2024-08-31,FAC-C,01-028,01XXXX,299931.0
2024-08-31,FAC-C,01-029,01XXXX,311476.0
2024-08-31,FAC-C,02-001,02XXXX,127762.0
2024-08-31,FAC-C,02-003,02XXXX,115174.0
2024-08-31,FAC-C,02-004,02XXXX,498552.0
2024-08-31,FAC-C,02-006,02XXXX,291639.0
2024-08-31,FAC-C,02-008,02XXXX,285640.0
2024-08-31,FAC-C,02-009,02XXXX,14679.0
2024-08-31,FAC-C,02-013,02XXXX,459432.0
2024-08-31,FAC-C,02-016,02XXXX,108377.0
2024-08-31,FAC-C,02-018,02XXXX,211825.0
2024-08-31,FAC-C,02-020,02XXXX,412735.0
2024-08-31,FAC-C,02-021,02XXXX,282987.0
2024-08-31,FAC-C,02-022,02XXXX,133543.0
2024-08-31,FAC-C,02-023,02XXXX,60421.0
2024-08-31,FAC-C,02-024,02XXXX,336467.0
2024-08-31,FAC-C,02-025,02XXXX,43255.0
2024-08-31,FAC-C,03-002,03XXXX,535331.0
2024-08-31,FAC-C,03-003,03XXXX,146560.0
2024-08-31,FAC-C,03-004,03XXXX,153567.0
2024-08-31,FAC-C,03-005,03XXXX,186656.0
2024-08-31,FAC-C,03-006,03XXXX,180675.0
2024-08-31,FAC-C,03-007,03XXXX,452158.0
2024-08-31,FAC-C,03-008,03XXXX,116468.0
2024-08-31,FAC-C,03-009,03XXXX,388032.0
2024-08-31,FAC-C,03-010,03XXXX,248252.0
2024-08-31,FAC-C,03-011,03XXXX,436459.0
2024-08-31,FAC-C,03-012,03XXXX,32902.0
2024-08-31,FAC-C,03-013,03XXXX,382128.0
2024-08-31,FAC-C,04-002,04XXXX,393758.0
2024-08-31,FAC-C,04-003,04XXXX,57767.0
2024-08-31,FAC-C,04-004,04XXXX,524101.0
2024-08-31,FAC-C,04-005,04XXXX,459322.0
2024-08-31,FAC-C,04-006,04XXXX,102994.0
2024-08-31,FAC-C,04-009,04XXXX,323493.0
2024-08-31,FAC-C,04-010,04XXXX,184112.0
2024-08-31,FAC-C,04-011,04XXXX,357121.0
2024-08-31,FAC-C,04-013,04XXXX,326475.0
2024-08-31,FAC-C,04-014,04XXXX,51750.0
2024-08-31,FAC-C,04-016,04XXXX,362644.0
2024-08-31,FAC-C,04-017,04XXXX,244080.0
2024-08-31,FAC-C,04-021,04XXXX,409881.0
2024-08-31,FAC-C,04-022,04XXXX,238715.0
2024-08-31,FAC-C,04-023,04XXXX,91157.0
2024-08-31,FAC-C,04-026,04XXXX,38804.0
2024-08-31,FAC-C,04-029,04XXXX,122946.0
2024-08-31,FAC-C,04-030,04XXXX,353055.0
2024-08-31,FAC-C,04-031,04XXXX,146137.0
2024-08-31,FAC-C,04-032,04XXXX,47904.0
2024-08-31,FAC-C,04-033,04XXXX,68037.0
2024-08-31,FAC-C,04-035,04XXXX,37268.0
2024-08-31,FAC-C,04-037,04XXXX,160822.0
2024-08-31,FAC-C,04-038,04XXXX,241855.0
2024-08-31,FAC-C,04-040,04XXXX,198757.0
2024-08-31,FAC-C,04-042,04XXXX,403434.0
2024-08-31,FAC-C,04-043,04XXXX,71179.0
2024-08-31,FAC-C,04-044,04XXXX,380702.0
2024-08-31,FAC-C,05-002,05XXXX,86057.0
2024-08-31,FAC-C,05-003,05XXXX,386089.0
2024-08-31,FAC-C,05-004,05XXXX,171670.0
2024-08-31,FAC-C,05-005,05XXXX,134816.0
2024-08-31,FAC-C,05-006,05XXXX,156055.0
2024-08-31,FAC-C,05-008,05XXXX,329024.0
2024-08-31,FAC-C,05-009,05XXXX,166481.0
2024-08-31,FAC-C,05-010,05XXXX,89330.0
2024-08-31,FAC-C,05-011,05XXXX,262535.0
2024-08-31,FAC-C,05-012,05XXXX,100930.0
2024-08-31,FAC-C,05-014,05XXXX,239026.0
2024-08-31,FAC-C,05-015,05XXXX,220830.0
2024-08-31,FAC-C,05-016,05XXXX,387971.0
2024-08-31,FAC-C,05-018,05XXXX,471477.0
